0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0716882591901661,-0.07299839174443394,-0.0002625353374493741,0.0,0.0,0.0,0.0
-0.0716882591901661,-0.07299839174443394,-0.0002625353374493741,0.0,0.0,0.0,0.0
-0.0716882591901661,-0.07299839174443394,-0.0002625353374493741,0.0,0.0,0.0,0.0
-0.0716882591901661,-0.07299839174443394,-0.0002625353374493741,0.0,0.0,0.0,0.0
-0.0716882591901661,-0.07299839174443394,-0.0002625353374493741,0.0,0.0,0.0,0.0
-0.0716882591901661,-0.07299839174443394,-0.0002625353374493741,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.0003938761174630786,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.0003938761174630786,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.0003938761174630786,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.0003938761174630786,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.0003938761174630786,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.0003938761174630786,0.0,0.0,0.0,0.0
-0.07169377186903414,-0.07300193139482913,-0.0002625517292596438,0.0,0.0,0.0,0.0
-0.07169377186903414,-0.07300193139482913,-0.0002625517292596438,0.0,0.0,0.0,0.0
-0.07169377186903414,-0.07300193139482913,-0.0002625517292596438,0.0,0.0,0.0,0.0
-0.07169377186903414,-0.07300193139482913,-0.0002625517292596438,0.0,0.0,0.0,0.0
-0.07169377186903414,-0.07300193139482913,-0.0002625517292596438,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170617444919665,-0.07300989499997002,-0.00026258860820954324,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.00013129239075571755,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.00013129239075571755,0.0,0.0,0.0,0.0
-0.07170479883076569,-0.07300901172553313,-0.00013129239075571755,0.0,0.0,0.0,0.0
